GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,atq,ltq,costat,mkvaltq,conml
002968,47896,2014/09/30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,2527005.0000,2295728.0000,A,225188.5054,JPMorgan Chase & Co
002968,47896,2014/12/31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,2573126.0000,2341061.0000,A,232471.4956,JPMorgan Chase & Co
002968,47896,2015/03/31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2577148.0000,2341284.0000,A,224817.6505,JPMorgan Chase & Co
002968,47896,2015/06/30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,2449599.0000,2208394.0000,A,250581.0199,JPMorgan Chase & Co
002968,47896,2015/09/30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,2417121.0000,2171393.0000,A,224438.4961,JPMorgan Chase & Co
002968,47896,2015/12/31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,2351698.0000,2104125.0000,A,241899.2543,JPMorgan Chase & Co
002968,47896,2016/03/31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,2423808.0000,2173651.0000,A,216547.3460,JPMorgan Chase & Co
002968,47896,2016/06/30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,2466096.0000,2213673.0000,A,224448.5615,JPMorgan Chase & Co
002968,47896,2016/09/30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,2521029.0000,2266698.0000,A,238276.5998,JPMorgan Chase & Co
002968,47896,2016/12/31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,2490972.0000,2236782.0000,A,307295.0851,JPMorgan Chase & Co
002991,14541,2010/03/31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,168932.0000,72880.0000,A,152315.3229,Chevron Corp
002991,14541,2010/06/30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,171746.0000,71455.0000,A,136438.9088,Chevron Corp
002991,14541,2010/09/30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,177199.0000,74234.0000,A,163107.2894,Chevron Corp
002991,14541,2010/12/31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,184769.0000,78958.0000,A,183182.6413,Chevron Corp
002991,14541,2011/03/31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,194736.0000,83886.0000,A,216084.0298,Chevron Corp
002991,14541,2011/06/30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,201717.0000,85287.0000,A,205986.7717,Chevron Corp
002991,14541,2011/09/30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,204099.0000,82423.0000,A,184391.5962,Chevron Corp
002991,14541,2011/12/31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,209474.0000,87293.0000,A,210796.1688,Chevron Corp
002991,14541,2012/03/31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,214890.0000,88564.0000,A,211544.5206,Chevron Corp
002991,14541,2012/06/30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,219379.0000,88090.0000,A,207005.7700,Chevron Corp
002991,14541,2012/09/30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,226864.0000,92642.0000,A,228129.0174,Chevron Corp
002991,14541,2012/12/31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,232982.0000,95150.0000,A,210515.9217,Chevron Corp
002991,14541,2013/03/31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,237410.0000,95924.0000,A,230389.3660,Chevron Corp
002991,14541,2013/06/30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,244048.0000,99884.0000,A,228635.7202,Chevron Corp
002991,14541,2013/09/30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,247838.0000,101765.0000,A,233665.5195,Chevron Corp
002991,14541,2013/12/31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,253753.0000,103326.0000,A,239028.1507,Chevron Corp
002991,14541,2014/03/31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,258238.0000,106428.0000,A,226363.0215,Chevron Corp
002991,14541,2014/06/30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,262045.0000,107298.0000,A,247905.5726,Chevron Corp
002991,14541,2014/09/30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,265431.0000,108124.0000,A,225565.3917,Chevron Corp
002991,14541,2014/12/31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,266026.0000,109835.0000,A,210859.0248,Chevron Corp
002991,14541,2015/03/31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,269604.0000,112603.0000,A,197412.5804,Chevron Corp
002991,14541,2015/06/30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,266455.0000,110564.0000,A,181530.9755,Chevron Corp
002991,14541,2015/09/30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,268449.0000,112511.0000,A,148455.0786,Chevron Corp
002991,14541,2015/12/31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,266103.0000,112217.0000,A,169377.9474,Chevron Corp
002991,14541,2016/03/31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,263842.0000,112366.0000,A,179800.6662,Chevron Corp
002991,14541,2016/06/30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,261478.0000,113153.0000,A,197763.8916,Chevron Corp
002991,14541,2016/09/30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,259863.0000,111911.0000,A,194289.1855,Chevron Corp
002991,14541,2016/12/31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,260078.0000,113356.0000,A,222630.3739,Chevron Corp
003144,11308,2010/03/31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,47403.0000,22246.0000,A,126830.0000,Coca-Cola Co (The)
003144,11308,2010/06/30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,48444.0000,22636.0000,A,115626.8400,Coca-Cola Co (The)
003144,11308,2010/09/30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,54089.0000,25888.0000,A,135473.8000,Coca-Cola Co (The)
003144,11308,2010/12/31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,72921.0000,41604.0000,A,150744.8400,Coca-Cola Co (The)
003144,11308,2011/03/31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,76058.0000,43462.0000,A,151719.5800,Coca-Cola Co (The)
003144,11308,2011/06/30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,80090.0000,44666.0000,A,154295.9700,Coca-Cola Co (The)
003144,11308,2011/09/30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,81753.0000,48254.0000,A,153428.7600,Coca-Cola Co (The)
003144,11308,2011/12/31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,79974.0000,48053.0000,A,158342.1100,Coca-Cola Co (The)
003144,11308,2012/03/31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,83897.0000,50679.0000,A,167040.5700,Coca-Cola Co (The)
003144,11308,2012/06/30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,85149.0000,52520.0000,A,176005.6900,Coca-Cola Co (The)
003144,11308,2012/09/30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,86654.0000,53064.0000,A,170153.9800,Coca-Cola Co (The)
003144,11308,2012/12/31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,86174.0000,53006.0000,A,162001.2500,Coca-Cola Co (The)
003144,11308,2013/03/31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,88450.0000,55556.0000,A,179877.1200,Coca-Cola Co (The)
003144,11308,2013/06/30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,89511.0000,56880.0000,A,177847.7400,Coca-Cola Co (The)
003144,11308,2013/09/30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,89432.0000,56967.0000,A,167278.0800,Coca-Cola Co (The)
003144,11308,2013/12/31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,90055.0000,56615.0000,A,181846.6200,Coca-Cola Co (The)
003144,11308,2014/03/31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,91289.0000,58367.0000,A,169794.7200,Coca-Cola Co (The)
003144,11308,2014/06/30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,95489.0000,61188.0000,A,185748.6000,Coca-Cola Co (The)
003144,11308,2014/09/30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,96314.0000,62645.0000,A,186637.5000,Coca-Cola Co (The)
003144,11308,2014/12/31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,92023.0000,61462.0000,A,184332.5200,Coca-Cola Co (The)
003144,11308,2015/03/31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,91016.0000,61938.0000,A,176798.0000,Coca-Cola Co (The)
003144,11308,2015/06/30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,93538.0000,64897.0000,A,170611.2700,Coca-Cola Co (The)
003144,11308,2015/09/30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,93008.0000,66741.0000,A,174201.0400,Coca-Cola Co (The)
003144,11308,2015/12/31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,90093.0000,64329.0000,A,185759.0400,Coca-Cola Co (The)
003144,11308,2016/03/31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,91263.0000,66134.0000,A,200961.4800,Coca-Cola Co (The)
003144,11308,2016/06/30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,94094.0000,67256.0000,A,195598.9500,Coca-Cola Co (The)
003144,11308,2016/09/30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,93927.0000,67682.0000,A,182526.1600,Coca-Cola Co (The)
003144,11308,2016/12/31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,87270.0000,64050.0000,A,177780.4800,Coca-Cola Co (The)
003980,26403,2010/03/31,2010,2,INDL,C,D,STD,USD,2010Q1,2010Q2,68760.0000,29791.0000,A,68744.7720,Walt Disney Co (The)
003980,26403,2010/06/30,2010,3,INDL,C,D,STD,USD,2010Q2,2010Q3,68305.0000,28704.0000,A,60867.4500,Walt Disney Co (The)
003980,26403,2010/09/30,2010,4,INDL,C,D,STD,USD,2010Q3,2010Q4,69206.0000,29864.0000,A,62787.3900,Walt Disney Co (The)
003980,26403,2010/12/31,2011,1,INDL,C,D,STD,USD,2010Q4,2011Q1,70950.0000,31211.0000,A,70319.9970,Walt Disney Co (The)
003980,26403,2011/03/31,2011,2,INDL,C,D,STD,USD,2011Q1,2011Q2,70588.0000,30276.0000,A,79940.5680,Walt Disney Co (The)
003980,26403,2011/06/30,2011,3,INDL,C,D,STD,USD,2011Q2,2011Q3,71105.0000,30183.0000,A,71060.6080,Walt Disney Co (The)
003980,26403,2011/09/30,2011,4,INDL,C,D,STD,USD,2011Q3,2011Q4,72124.0000,32671.0000,A,53147.9520,Walt Disney Co (The)
003980,26403,2011/12/31,2012,1,INDL,C,D,STD,USD,2011Q4,2012Q1,73877.0000,34454.0000,A,68958.7500,Walt Disney Co (The)
003980,26403,2012/03/31,2012,2,INDL,C,D,STD,USD,2012Q1,2012Q2,75233.0000,35321.0000,A,79570.1500,Walt Disney Co (The)
003980,26403,2012/06/30,2012,3,INDL,C,D,STD,USD,2012Q2,2012Q3,75291.0000,33218.0000,A,87731.6500,Walt Disney Co (The)
003980,26403,2012/09/30,2012,4,INDL,C,D,STD,USD,2012Q3,2012Q4,74898.0000,32940.0000,A,94104.0000,Walt Disney Co (The)
003980,26403,2012/12/31,2013,1,INDL,C,D,STD,USD,2012Q4,2013Q1,80642.0000,37272.0000,A,89622.0000,Walt Disney Co (The)
003980,26403,2013/03/31,2013,2,INDL,C,D,STD,USD,2013Q1,2013Q2,81358.0000,37214.0000,A,102240.0000,Walt Disney Co (The)
003980,26403,2013/06/30,2013,3,INDL,C,D,STD,USD,2013Q2,2013Q3,80565.0000,34658.0000,A,113670.0000,Walt Disney Co (The)
003980,26403,2013/09/30,2013,4,INDL,C,D,STD,USD,2013Q3,2013Q4,81241.0000,33091.0000,A,116082.0000,Walt Disney Co (The)
003980,26403,2013/12/31,2014,1,INDL,C,D,STD,USD,2013Q4,2014Q1,83166.0000,35870.0000,A,129880.0000,Walt Disney Co (The)
003980,26403,2014/03/31,2014,2,INDL,C,D,STD,USD,2014Q1,2014Q2,82580.0000,34940.0000,A,136119.0000,Walt Disney Co (The)
003980,26403,2014/06/30,2014,3,INDL,C,D,STD,USD,2014Q2,2014Q3,83723.0000,35111.0000,A,145758.0000,Walt Disney Co (The)
003980,26403,2014/09/30,2014,4,INDL,C,D,STD,USD,2014Q3,2014Q4,84186.0000,36008.0000,A,151351.0000,Walt Disney Co (The)
003980,26403,2014/12/31,2015,1,INDL,C,D,STD,USD,2014Q4,2015Q1,87035.0000,39242.0000,A,160123.0000,Walt Disney Co (The)
003980,26403,2015/03/31,2015,2,INDL,C,D,STD,USD,2015Q1,2015Q2,85715.0000,35978.0000,A,178313.0000,Walt Disney Co (The)
003980,26403,2015/06/30,2015,3,INDL,C,D,STD,USD,2015Q2,2015Q3,87367.0000,36860.0000,A,182624.0000,Walt Disney Co (The)
003980,26403,2015/09/30,2015,4,INDL,C,D,STD,USD,2015Q3,2015Q4,88182.0000,39527.0000,A,173740.0000,Walt Disney Co (The)
003980,26403,2015/12/31,2016,1,INDL,C,D,STD,USD,2015Q4,2016Q1,90121.0000,41923.0000,A,178636.0000,Walt Disney Co (The)
003980,26403,2016/03/31,2016,2,INDL,C,D,STD,USD,2016Q1,2016Q2,90264.0000,42254.0000,A,168827.0000,Walt Disney Co (The)
003980,26403,2016/06/30,2016,3,INDL,C,D,STD,USD,2016Q2,2016Q3,90914.0000,42768.0000,A,166294.0000,Walt Disney Co (The)
003980,26403,2016/09/30,2016,4,INDL,C,D,STD,USD,2016Q3,2016Q4,92033.0000,44710.0000,A,148576.0000,Walt Disney Co (The)
003980,26403,2016/12/31,2017,1,INDL,C,D,STD,USD,2016Q4,2017Q1,91576.0000,44399.0000,A,166752.0000,Walt Disney Co (The)
004503,11850,2010/03/31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,242748.0000,125082.0000,A,314675.6569,Exxon Mobil Corp
004503,11850,2010/06/30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,291068.0000,145701.0000,A,290589.2543,Exxon Mobil Corp
004503,11850,2010/09/30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,299994.0000,149394.0000,A,311579.5970,Exxon Mobil Corp
004503,11850,2010/12/31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,302510.0000,149831.0000,A,364064.4800,Exxon Mobil Corp
004503,11850,2011/03/31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,319533.0000,162002.0000,A,414431.6152,Exxon Mobil Corp
004503,11850,2011/06/30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,326204.0000,164369.0000,A,395678.9187,Exxon Mobil Corp
004503,11850,2011/09/30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,323227.0000,161015.0000,A,348115.5900,Exxon Mobil Corp
004503,11850,2011/12/31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,331052.0000,170308.0000,A,401253.8400,Exxon Mobil Corp
004503,11850,2012/03/31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,345152.0000,181035.0000,A,405563.7905,Exxon Mobil Corp
004503,11850,2012/06/30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,329645.0000,161660.0000,A,394985.9002,Exxon Mobil Corp
004503,11850,2012/09/30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,335191.0000,162836.0000,A,416951.9174,Exxon Mobil Corp
004503,11850,2012/12/31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,333795.0000,162135.0000,A,389648.1000,Exxon Mobil Corp
004503,11850,2013/03/31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,339639.0000,166562.0000,A,400662.9414,Exxon Mobil Corp
004503,11850,2013/06/30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,341615.0000,170027.0000,A,397687.4512,Exxon Mobil Corp
004503,11850,2013/09/30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,347564.0000,172086.0000,A,375866.9446,Exxon Mobil Corp
004503,11850,2013/12/31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,346808.0000,166313.0000,A,438702.0000,Exxon Mobil Corp
004503,11850,2014/03/31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,353033.0000,170142.0000,A,419474.5500,Exxon Mobil Corp
004503,11850,2014/06/30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,358586.0000,170455.0000,A,429369.1906,Exxon Mobil Corp
004503,11850,2014/09/30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,352764.0000,165269.0000,A,398257.4525,Exxon Mobil Corp
004503,11850,2014/12/31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,349493.0000,168429.0000,A,388382.4500,Exxon Mobil Corp
004503,11850,2015/03/31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,342961.0000,165515.0000,A,355394.1800,Exxon Mobil Corp
004503,11850,2015/06/30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,348260.0000,169262.0000,A,346898.1568,Exxon Mobil Corp
004503,11850,2015/09/30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,340662.0000,163823.0000,A,309514.5147,Exxon Mobil Corp
004503,11850,2015/12/31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,336758.0000,159948.0000,A,323960.2000,Exxon Mobil Corp
004503,11850,2016/03/31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,342789.0000,164291.0000,A,346615.2135,Exxon Mobil Corp
004503,11850,2016/06/30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,342473.0000,165598.0000,A,388706.9710,Exxon Mobil Corp
004503,11850,2016/09/30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,339386.0000,162376.0000,A,361923.3650,Exxon Mobil Corp
004503,11850,2016/12/31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,330314.0000,156484.0000,A,374398.4800,Exxon Mobil Corp
005047,12060,2010/03/31,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,777355.0000,654404.0000,A,194312.6276,General Electric Co
005047,12060,2010/06/30,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,749930.0000,629205.0000,A,154167.3924,General Electric Co
005047,12060,2010/09/30,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,758824.0000,638214.0000,A,173139.1675,General Electric Co
005047,12060,2010/12/31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,751216.0000,627018.0000,A,194155.2270,General Electric Co
005047,12060,2011/03/31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,727837.0000,602048.0000,A,212639.2124,General Electric Co
005047,12060,2011/06/30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,739130.0000,608733.0000,A,199922.3558,General Electric Co
005047,12060,2011/09/30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,737700.0000,610927.0000,A,160682.8822,General Electric Co
005047,12060,2011/12/31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,717242.0000,599108.0000,A,189362.7345,General Electric Co
005047,12060,2012/03/31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,707719.0000,586131.0000,A,212487.4522,General Electric Co
005047,12060,2012/06/30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,694121.0000,570222.0000,A,220046.3090,General Electric Co
005047,12060,2012/09/30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,698880.0000,570864.0000,A,238143.8730,General Electric Co
005047,12060,2012/12/31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,685328.0000,556858.0000,A,218414.0688,General Electric Co
005047,12060,2013/03/31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,670690.0000,541640.0000,A,239063.5744,General Electric Co
005047,12060,2013/06/30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,660541.0000,531730.0000,A,236161.8814,General Electric Co
005047,12060,2013/09/30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,661438.0000,532393.0000,A,241703.9454,General Electric Co
005047,12060,2013/12/31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,656560.0000,519777.0000,A,282006.4944,General Electric Co
005047,12060,2014/03/31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,652252.0000,514233.0000,A,259618.8359,General Electric Co
005047,12060,2014/06/30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,651869.0000,511802.0000,A,263690.9971,General Electric Co
005047,12060,2014/09/30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,650021.0000,506510.0000,A,257280.9590,General Electric Co
005047,12060,2014/12/31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,648349.0000,511516.0000,A,254149.9926,General Electric Co
005047,12060,2015/03/31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,617631.0000,500333.0000,A,249983.7985,General Electric Co
005047,12060,2015/06/30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,610926.0000,492647.0000,A,268262.1185,General Electric Co
005047,12060,2015/09/30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,581310.0000,461317.0000,A,254955.0076,General Electric Co
005047,12060,2015/12/31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,492692.0000,389582.0000,A,292164.8212,General Electric Co
005047,12060,2016/03/31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,462193.0000,366402.0000,A,292329.9360,General Electric Co
005047,12060,2016/06/30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,401461.0000,311707.0000,A,282099.6148,General Electric Co
005047,12060,2016/09/30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,387694.0000,301099.0000,A,262030.0718,General Electric Co
005047,12060,2016/12/31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,365183.0000,284667.0000,A,276266.6024,General Electric Co
005680,66181,2010/01/31,2009,4,INDL,C,D,STD,USD,2009Q4,2009Q4,40877.0000,21484.0000,A,47560.9800,Home Depot Inc. (The)
005680,66181,2010/04/30,2010,1,INDL,C,D,STD,USD,2010Q1,2010Q1,43619.0000,24248.0000,A,59397.7800,Home Depot Inc. (The)
005680,66181,2010/07/31,2010,2,INDL,C,D,STD,USD,2010Q2,2010Q2,42535.0000,23090.0000,A,47497.6600,Home Depot Inc. (The)
005680,66181,2010/10/31,2010,3,INDL,C,D,STD,USD,2010Q3,2010Q3,41741.0000,22626.0000,A,50737.8000,Home Depot Inc. (The)
005680,66181,2011/01/31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,40125.0000,21236.0000,A,59677.7100,Home Depot Inc. (The)
005680,66181,2011/04/30,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,42797.0000,24599.0000,A,59365.7000,Home Depot Inc. (The)
